frame_number,timestamp_ms,landmark_name,x,y,z
324,117690044,Right_hand_INDEX_FINGER_MCP,0.25672,0.15246,-0.0256
324,117690044,Right_hand_INDEX_FINGER_TIP,0.29484,0.01852,-0.06994
324,117690044,Right_hand_MIDDLE_FINGER_MCP,0.224,0.14402,-0.02698
324,117690044,Right_hand_MIDDLE_FINGER_TIP,0.23391,-0.00699,-0.06345
324,117690044,Right_hand_RING_FINGER_TIP,0.18638,0.00415,-0.06167
324,117690044,Right_hand_PINKY_TIP,0.13264,0.0608,-0.05822
325,117690178,pose_LEFT_SHOULDER,0.62307,0.40938,0.04633
325,117690178,pose_RIGHT_SHOULDER,0.38958,0.35782,-0.03392
325,117690178,pose_LEFT_ELBOW,0.72333,0.65159,-0.05971
325,117690178,pose_RIGHT_ELBOW,0.28805,0.50262,-0.52664
325,117690178,pose_LEFT_WRIST,0.81692,0.46194,-0.34088
325,117690178,pose_RIGHT_WRIST,0.24449,0.3188,-1.13897
325,117690178,pose_LEFT_PINKY,0.86386,0.41306,-0.39072
325,117690178,pose_RIGHT_PINKY,0.22757,0.22327,-1.22503
325,117690178,pose_LEFT_INDEX,0.84959,0.38125,-0.38838
325,117690178,pose_RIGHT_INDEX,0.25201,0.20435,-1.25183
325,117690178,pose_LEFT_THUMB,0.82481,0.39938,-0.34945
325,117690178,pose_RIGHT_THUMB,0.2734,0.23973,-1.16738
325,117690178,pose_LEFT_HIP,0.56088,0.95487,0.02764
325,117690178,pose_RIGHT_HIP,0.4,0.9523,-0.02522
325,117690178,pose_LEFT_KNEE,0.54341,1.35709,0.00209
325,117690178,pose_RIGHT_KNEE,0.37662,1.34009,0.05709
325,117690178,pose_LEFT_ANKLE,0.51804,1.73933,0.20847
325,117690178,pose_RIGHT_ANKLE,0.36061,1.71449,0.25733
325,117690178,pose_LEFT_HEEL,0.51855,1.78299,0.21332
325,117690178,pose_RIGHT_HEEL,0.34918,1.75635,0.26972
325,117690178,pose_LEFT_FOOT_INDEX,0.49521,1.85477,-0.07058
325,117690178,pose_RIGHT_FOOT_INDEX,0.38507,1.83479,-0.06288
325,117690178,Right_hand_WRIST,0.23592,0.32623,0.0
325,117690178,Right_hand_THUMB_TIP,0.37356,0.20077,-0.06887
325,117690178,Right_hand_INDEX_FINGER_MCP,0.27755,0.16744,-0.03235
325,117690178,Right_hand_INDEX_FINGER_TIP,0.31143,0.02315,-0.08346
325,117690178,Right_hand_MIDDLE_FINGER_MCP,0.24411,0.16025,-0.03504
325,117690178,Right_hand_MIDDLE_FINGER_TIP,0.24929,-0.00289,-0.07916
325,117690178,Right_hand_RING_FINGER_TIP,0.20405,0.01354,-0.07823
325,117690178,Right_hand_PINKY_TIP,0.14744,0.07627,-0.07602
327,117690244,pose_LEFT_SHOULDER,0.62584,0.40938,0.09738
327,117690244,pose_RIGHT_SHOULDER,0.39564,0.35443,-0.04075
327,117690244,pose_LEFT_ELBOW,0.72653,0.65031,0.03567
327,117690244,pose_RIGHT_ELBOW,0.27844,0.4939,-0.51766
327,117690244,pose_LEFT_WRIST,0.81506,0.46715,-0.20329
327,117690244,pose_RIGHT_WRIST,0.25423,0.31885,-1.12635
327,117690244,pose_LEFT_PINKY,0.85683,0.42089,-0.25256
327,117690244,pose_RIGHT_PINKY,0.23212,0.22948,-1.21903
327,117690244,pose_LEFT_INDEX,0.84448,0.39279,-0.25535
327,117690244,pose_RIGHT_INDEX,0.26025,0.21136,-1.21715
327,117690244,pose_LEFT_THUMB,0.81781,0.40982,-0.21407
327,117690244,pose_RIGHT_THUMB,0.28601,0.24516,-1.14295
327,117690244,pose_LEFT_HIP,0.56534,0.95438,0.04257
327,117690244,pose_RIGHT_HIP,0.40619,0.95144,-0.04018
327,117690244,pose_LEFT_KNEE,0.54714,1.34818,-4e-05
327,117690244,pose_RIGHT_KNEE,0.38088,1.33395,-0.00622
327,117690244,pose_LEFT_ANKLE,0.5283,1.73189,0.18082
327,117690244,pose_RIGHT_ANKLE,0.36969,1.70673,0.13457
327,117690244,pose_LEFT_HEEL,0.52654,1.77768,0.18123
327,117690244,pose_RIGHT_HEEL,0.3579,1.74984,0.13951
327,117690244,pose_LEFT_FOOT_INDEX,0.51552,1.84443,-0.10242
327,117690244,pose_RIGHT_FOOT_INDEX,0.39649,1.82197,-0.19474
327,117690244,Right_hand_WRIST,0.24591,0.34337,0.0
327,117690244,Right_hand_THUMB_TIP,0.38226,0.21624,-0.06753
327,117690244,Right_hand_INDEX_FINGER_MCP,0.28583,0.18129,-0.02695
327,117690244,Right_hand_INDEX_FINGER_TIP,0.32264,0.039,-0.07421
327,117690244,Right_hand_MIDDLE_FINGER_MCP,0.25279,0.17342,-0.0288
327,117690244,Right_hand_MIDDLE_FINGER_TIP,0.25511,-0.00157,-0.06947
327,117690244,Right_hand_RING_FINGER_TIP,0.21308,0.02426,-0.06729
327,117690244,Right_hand_PINKY_TIP,0.15986,0.08987,-0.06311
328,117690378,pose_LEFT_SHOULDER,0.63968,0.4071,0.07675
328,117690378,pose_RIGHT_SHOULDER,0.40216,0.35424,-0.04853
328,117690378,pose_LEFT_ELBOW,0.74976,0.64699,-0.00403
328,117690378,pose_RIGHT_ELBOW,0.2767,0.5116,-0.51694
328,117690378,pose_LEFT_WRIST,0.83884,0.46138,-0.29692
328,117690378,pose_RIGHT_WRIST,0.25673,0.32578,-1.14829
328,117690378,pose_LEFT_PINKY,0.88215,0.41461,-0.3504
328,117690378,pose_RIGHT_PINKY,0.23578,0.23811,-1.24345
328,117690378,pose_LEFT_INDEX,0.86929,0.38698,-0.34301
328,117690378,pose_RIGHT_INDEX,0.26129,0.22156,-1.22646
328,117690378,pose_LEFT_THUMB,0.84525,0.40509,-0.30461
328,117690378,pose_RIGHT_THUMB,0.28386,0.25549,-1.15851
328,117690378,pose_LEFT_HIP,0.58777,0.94733,0.04022
328,117690378,pose_RIGHT_HIP,0.42023,0.94565,-0.0378
328,117690378,pose_LEFT_KNEE,0.5795,1.34628,-0.00178
328,117690378,pose_RIGHT_KNEE,0.40675,1.33511,0.04894
328,117690378,pose_LEFT_ANKLE,0.56864,1.72885,0.18781
328,117690378,pose_RIGHT_ANKLE,0.40201,1.70851,0.24835
328,117690378,pose_LEFT_HEEL,0.57125,1.77348,0.1891
328,117690378,pose_RIGHT_HEEL,0.39239,1.75158,0.2608
328,117690378,pose_LEFT_FOOT_INDEX,0.54446,1.84491,-0.10142
328,117690378,pose_RIGHT_FOOT_INDEX,0.42992,1.82552,-0.06021
328,117690378,Right_hand_WRIST,0.25484,0.36029,0.0
328,117690378,Right_hand_THUMB_TIP,0.38801,0.2325,-0.06781
328,117690378,Right_hand_INDEX_FINGER_MCP,0.29234,0.20067,-0.0281
328,117690378,Right_hand_INDEX_FINGER_TIP,0.32544,0.0631,-0.07656
328,117690378,Right_hand_MIDDLE_FINGER_MCP,0.26062,0.19421,-0.02994
328,117690378,Right_hand_MIDDLE_FINGER_TIP,0.26293,0.03018,-0.07361
328,117690378,Right_hand_RING_FINGER_TIP,0.22318,0.05378,-0.07154
328,117690378,Right_hand_PINKY_TIP,0.17142,0.11499,-0.06953
330,117690544,pose_LEFT_SHOULDER,0.65719,0.40336,0.07149
330,117690544,pose_RIGHT_SHOULDER,0.40093,0.36608,-0.04394
330,117690544,pose_LEFT_ELBOW,0.78604,0.59173,-0.06216
330,117690544,pose_RIGHT_ELBOW,0.26523,0.52546,-0.48797
330,117690544,pose_LEFT_WRIST,0.88169,0.4262,-0.3797
330,117690544,pose_RIGHT_WRIST,0.24637,0.33875,-1.08321
330,117690544,pose_LEFT_PINKY,0.91825,0.35229,-0.44005
330,117690544,pose_RIGHT_PINKY,0.23948,0.25891,-1.17154
330,117690544,pose_LEFT_INDEX,0.90574,0.32058,-0.4251
330,117690544,pose_RIGHT_INDEX,0.25195,0.2326,-1.14026
330,117690544,pose_LEFT_THUMB,0.88819,0.34926,-0.38642
330,117690544,pose_RIGHT_THUMB,0.26894,0.26679,-1.08794
330,117690544,pose_LEFT_HIP,0.60373,0.95617,0.03842
330,117690544,pose_RIGHT_HIP,0.42356,0.95183,-0.0361
330,117690544,pose_LEFT_KNEE,0.58999,1.35209,0.02443
330,117690544,pose_RIGHT_KNEE,0.40869,1.34517,0.05947
330,117690544,pose_LEFT_ANKLE,0.57591,1.73066,0.27987
330,117690544,pose_RIGHT_ANKLE,0.40608,1.71281,0.29262
330,117690544,pose_LEFT_HEEL,0.57843,1.77787,0.28777
330,117690544,pose_RIGHT_HEEL,0.39866,1.7576,0.30784
330,117690544,pose_LEFT_FOOT_INDEX,0.55253,1.84621,-0.01512
330,117690544,pose_RIGHT_FOOT_INDEX,0.43481,1.82981,-0.02869
330,117690544,Right_hand_WRIST,0.24245,0.36765,0.0
330,117690544,Right_hand_THUMB_TIP,0.37345,0.23738,-0.05832
330,117690544,Right_hand_INDEX_FINGER_MCP,0.28202,0.21017,-0.02203
330,117690544,Right_hand_INDEX_FINGER_TIP,0.31564,0.07937,-0.06329
330,117690544,Right_hand_MIDDLE_FINGER_MCP,0.25071,0.20454,-0.02327
330,117690544,Right_hand_MIDDLE_FINGER_TIP,0.25157,0.05271,-0.05959
330,117690544,Right_hand_RING_FINGER_TIP,0.21192,0.07105,-0.05895
330,117690544,Right_hand_PINKY_TIP,0.16442,0.12846,-0.05797
332,117690711,pose_LEFT_SHOULDER,0.65748,0.40187,0.0389
332,117690711,pose_RIGHT_SHOULDER,0.39589,0.37397,-0.01979
332,117690711,pose_LEFT_ELBOW,0.78364,0.57023,-0.11806
332,117690711,pose_RIGHT_ELBOW,0.2483,0.54751,-0.427
332,117690711,pose_LEFT_WRIST,0.91117,0.40771,-0.46435
332,117690711,pose_RIGHT_WRIST,0.23866,0.35076,-1.01534
332,117690711,pose_LEFT_PINKY,0.94347,0.33997,-0.53387
332,117690711,pose_RIGHT_PINKY,0.21793,0.26017,-1.12373
332,117690711,pose_LEFT_INDEX,0.93097,0.3111,-0.53431
332,117690711,pose_RIGHT_INDEX,0.24177,0.23609,-1.08753
332,117690711,pose_LEFT_THUMB,0.91429,0.33428,-0.48037
332,117690711,pose_RIGHT_THUMB,0.25716,0.26721,-1.02323
332,117690711,pose_LEFT_HIP,0.6003,0.95667,0.02076
332,117690711,pose_RIGHT_HIP,0.41888,0.95232,-0.01857
332,117690711,pose_LEFT_KNEE,0.58781,1.36351,-0.01588
332,117690711,pose_RIGHT_KNEE,0.4065,1.35866,0.09366
332,117690711,pose_LEFT_ANKLE,0.57366,1.74755,0.24015
332,117690711,pose_RIGHT_ANKLE,0.40157,1.73368,0.35792
332,117690711,pose_LEFT_HEEL,0.57741,1.79514,0.24641
332,117690711,pose_RIGHT_HEEL,0.39414,1.77815,0.37702
332,117690711,pose_LEFT_FOOT_INDEX,0.54884,1.86746,-0.08777
332,117690711,pose_RIGHT_FOOT_INDEX,0.42974,1.85785,0.02283
332,117690711,Right_hand_WRIST,0.22847,0.3636,0.0
332,117690711,Right_hand_THUMB_TIP,0.3544,0.23926,-0.05925
332,117690711,Right_hand_INDEX_FINGER_MCP,0.2648,0.20873,-0.0231
332,117690711,Right_hand_INDEX_FINGER_TIP,0.29816,0.07926,-0.0635
332,117690711,Right_hand_MIDDLE_FINGER_MCP,0.23349,0.20187,-0.02344
332,117690711,Right_hand_MIDDLE_FINGER_TIP,0.23681,0.05166,-0.05733
332,117690711,Right_hand_RING_FINGER_TIP,0.19575,0.06879,-0.0554
332,117690711,Right_hand_PINKY_TIP,0.15026,0.12516,-0.05271
334,117690778,pose_LEFT_SHOULDER,0.65706,0.39477,0.04831
334,117690778,pose_RIGHT_SHOULDER,0.39217,0.37513,-0.01863
334,117690778,pose_LEFT_ELBOW,0.78506,0.53531,-0.10399
334,117690778,pose_RIGHT_ELBOW,0.2477,0.5469,-0.43942
334,117690778,pose_LEFT_WRIST,0.92263,0.38891,-0.43362
334,117690778,pose_RIGHT_WRIST,0.22788,0.35435,-1.05586
334,117690778,pose_LEFT_PINKY,0.95609,0.32665,-0.50423
334,117690778,pose_RIGHT_PINKY,0.20669,0.26364,-1.17407
334,117690778,pose_LEFT_INDEX,0.94118,0.28842,-0.50871
334,117690778,pose_RIGHT_INDEX,0.22949,0.2365,-1.14048
334,117690778,pose_LEFT_THUMB,0.92411,0.31769,-0.45041
334,117690778,pose_RIGHT_THUMB,0.24557,0.26823,-1.06593
334,117690778,pose_LEFT_HIP,0.59869,0.96223,0.02488
334,117690778,pose_RIGHT_HIP,0.41573,0.95477,-0.02258
334,117690778,pose_LEFT_KNEE,0.58497,1.37199,-0.00553
334,117690778,pose_RIGHT_KNEE,0.40052,1.36459,0.07474
334,117690778,pose_LEFT_ANKLE,0.56791,1.76589,0.26159
334,117690778,pose_RIGHT_ANKLE,0.39312,1.74783,0.32866
334,117690778,pose_LEFT_HEEL,0.57358,1.81466,0.26824
334,117690778,pose_RIGHT_HEEL,0.38465,1.79326,0.34419
334,117690778,pose_LEFT_FOOT_INDEX,0.53738,1.88161,-0.06489
334,117690778,pose_RIGHT_FOOT_INDEX,0.42073,1.87169,-0.02446
334,117690778,Right_hand_WRIST,0.21557,0.36632,0.0
334,117690778,Right_hand_THUMB_TIP,0.3444,0.24122,-0.05855
334,117690778,Right_hand_INDEX_FINGER_MCP,0.2531,0.21147,-0.02176
334,117690778,Right_hand_INDEX_FINGER_TIP,0.28823,0.08312,-0.06279
334,117690778,Right_hand_MIDDLE_FINGER_MCP,0.22228,0.20468,-0.02208
334,117690778,Right_hand_MIDDLE_FINGER_TIP,0.22678,0.05216,-0.05657
334,117690778,Right_hand_RING_FINGER_TIP,0.18567,0.07202,-0.05379
334,117690778,Right_hand_PINKY_TIP,0.14035,0.1269,-0.05046
335,117690911,pose_LEFT_SHOULDER,0.65376,0.39051,-0.02331
335,117690911,pose_RIGHT_SHOULDER,0.37651,0.37528,0.00386
335,117690911,pose_LEFT_ELBOW,0.77315,0.53859,-0.20689
335,117690911,pose_RIGHT_ELBOW,0.20609,0.55951,-0.37407
335,117690911,pose_LEFT_WRIST,0.91709,0.39235,-0.53565
335,117690911,pose_RIGHT_WRIST,0.19007,0.35434,-0.96576
335,117690911,pose_LEFT_PINKY,0.95168,0.31714,-0.61014
335,117690911,pose_RIGHT_PINKY,0.16871,0.2631,-1.0778
335,117690911,pose_LEFT_INDEX,0.93703,0.28244,-0.60909
335,117690911,pose_RIGHT_INDEX,0.19875,0.23377,-1.03617
335,117690911,pose_LEFT_THUMB,0.92255,0.31542,-0.55056
335,117690911,pose_RIGHT_THUMB,0.21519,0.2681,-0.97329
335,117690911,pose_LEFT_HIP,0.58039,0.96422,0.00402
335,117690911,pose_RIGHT_HIP,0.40016,0.96536,-0.00159
335,117690911,pose_LEFT_KNEE,0.57364,1.38711,0.00101
335,117690911,pose_RIGHT_KNEE,0.37535,1.38441,0.08903
335,117690911,pose_LEFT_ANKLE,0.55737,1.78253,0.29227
335,117690911,pose_RIGHT_ANKLE,0.37299,1.76471,0.32368
335,117690911,pose_LEFT_HEEL,0.56348,1.83211,0.30015
335,117690911,pose_RIGHT_HEEL,0.36684,1.80801,0.34063
335,117690911,pose_LEFT_FOOT_INDEX,0.52857,1.90108,-0.03406
335,117690911,pose_RIGHT_FOOT_INDEX,0.40358,1.89645,-0.02981
335,117690911,Right_hand_WRIST,0.18578,0.36885,0.0
335,117690911,Right_hand_THUMB_TIP,0.31734,0.25275,-0.05874
335,117690911,Right_hand_INDEX_FINGER_MCP,0.22644,0.21656,-0.02199
335,117690911,Right_hand_INDEX_FINGER_TIP,0.26276,0.09288,-0.06031
335,117690911,Right_hand_MIDDLE_FINGER_MCP,0.19592,0.20806,-0.02249
335,117690911,Right_hand_MIDDLE_FINGER_TIP,0.19937,0.06182,-0.05394
335,117690911,Right_hand_RING_FINGER_TIP,0.15905,0.08185,-0.05285
335,117690911,Right_hand_PINKY_TIP,0.11174,0.13327,-0.05026
337,117691078,pose_LEFT_SHOULDER,0.6437,0.37432,-0.00907
337,117691078,pose_RIGHT_SHOULDER,0.36332,0.37454,0.00264
337,117691078,pose_LEFT_ELBOW,0.76143,0.53339,-0.21077
337,117691078,pose_RIGHT_ELBOW,0.18533,0.5576,-0.3669
337,117691078,pose_LEFT_WRIST,0.83957,0.38977,-0.59877
337,117691078,pose_RIGHT_WRIST,0.14745,0.3533,-0.95891
337,117691078,pose_LEFT_PINKY,0.87418,0.33264,-0.67972
337,117691078,pose_RIGHT_PINKY,0.12339,0.25655,-1.06347
337,117691078,pose_LEFT_INDEX,0.86936,0.27997,-0.67097
337,117691078,pose_RIGHT_INDEX,0.15733,0.22808,-1.03729
337,117691078,pose_LEFT_THUMB,0.83652,0.31591,-0.61016
337,117691078,pose_RIGHT_THUMB,0.17593,0.26193,-0.96715
337,117691078,pose_LEFT_HIP,0.568,0.96968,0.01231
337,117691078,pose_RIGHT_HIP,0.38342,0.96559,-0.00976
337,117691078,pose_LEFT_KNEE,0.54763,1.39622,0.0012
337,117691078,pose_RIGHT_KNEE,0.35514,1.38929,0.05918
337,117691078,pose_LEFT_ANKLE,0.52325,1.79469,0.24593
337,117691078,pose_RIGHT_ANKLE,0.34217,1.77486,0.22667
337,117691078,pose_LEFT_HEEL,0.52714,1.84361,0.24767
337,117691078,pose_RIGHT_HEEL,0.33341,1.81825,0.2335
337,117691078,pose_LEFT_FOOT_INDEX,0.48988,1.91417,-0.06979
337,117691078,pose_RIGHT_FOOT_INDEX,0.37004,1.90926,-0.11572
337,117691078,Right_hand_WRIST,0.14251,0.36665,0.0
337,117691078,Right_hand_THUMB_TIP,0.26289,0.25363,-0.06419
337,117691078,Right_hand_INDEX_FINGER_MCP,0.1771,0.21107,-0.02581
337,117691078,Right_hand_INDEX_FINGER_TIP,0.19917,0.09096,-0.06752
337,117691078,Right_hand_MIDDLE_FINGER_MCP,0.14351,0.20424,-0.02501
337,117691078,Right_hand_MIDDLE_FINGER_TIP,0.13397,0.06327,-0.06088
337,117691078,Right_hand_RING_FINGER_TIP,0.095,0.08155,-0.05964
337,117691078,Right_hand_PINKY_TIP,0.05024,0.14199,-0.05671
339,117691244,pose_LEFT_SHOULDER,0.63799,0.37462,0.02911
339,117691244,pose_RIGHT_SHOULDER,0.35884,0.37421,-0.00796
339,117691244,pose_LEFT_ELBOW,0.74282,0.5464,-0.19824
339,117691244,pose_RIGHT_ELBOW,0.18521,0.55313,-0.37216
339,117691244,pose_LEFT_WRIST,0.7715,0.37497,-0.59535
339,117691244,pose_RIGHT_WRIST,0.1385,0.34975,-0.94019
339,117691244,pose_LEFT_PINKY,0.78101,0.32887,-0.64505
339,117691244,pose_RIGHT_PINKY,0.11637,0.25116,-1.02823
339,117691244,pose_LEFT_INDEX,0.75412,0.28394,-0.60531
339,117691244,pose_RIGHT_INDEX,0.15647,0.22101,-1.00998
339,117691244,pose_LEFT_THUMB,0.74529,0.32475,-0.5824
339,117691244,pose_RIGHT_THUMB,0.17274,0.25481,-0.94796
339,117691244,pose_LEFT_HIP,0.56662,0.97713,0.03034
339,117691244,pose_RIGHT_HIP,0.3785,0.97062,-0.02769
339,117691244,pose_LEFT_KNEE,0.54501,1.41269,-0.02078
339,117691244,pose_RIGHT_KNEE,0.35206,1.4025,-0.0088
339,117691244,pose_LEFT_ANKLE,0.52009,1.8294,0.17789
339,117691244,pose_RIGHT_ANKLE,0.33779,1.80511,0.10969
339,117691244,pose_LEFT_HEEL,0.52313,1.87951,0.17394
339,117691244,pose_RIGHT_HEEL,0.32797,1.84926,0.11008
339,117691244,pose_LEFT_FOOT_INDEX,0.4878,1.94723,-0.13702
339,117691244,pose_RIGHT_FOOT_INDEX,0.36526,1.93751,-0.24493
339,117691244,Right_hand_WRIST,0.1288,0.36835,0.0
339,117691244,Right_hand_THUMB_TIP,0.23997,0.25367,-0.0641
339,117691244,Right_hand_INDEX_FINGER_MCP,0.15601,0.2195,-0.02408
339,117691244,Right_hand_INDEX_FINGER_TIP,0.17598,0.09522,-0.06678
339,117691244,Right_hand_MIDDLE_FINGER_MCP,0.12359,0.21489,-0.02432
339,117691244,Right_hand_MIDDLE_FINGER_TIP,0.11303,0.06914,-0.06089
339,117691244,Right_hand_RING_FINGER_TIP,0.07582,0.08874,-0.05885
339,117691244,Right_hand_PINKY_TIP,0.03442,0.14278,-0.056
341,117691411,pose_LEFT_SHOULDER,0.62659,0.38739,0.00841
341,117691411,pose_RIGHT_SHOULDER,0.36016,0.38051,0.01842
341,117691411,pose_LEFT_ELBOW,0.72797,0.56305,-0.26113
341,117691411,pose_RIGHT_ELBOW,0.19001,0.55203,-0.29999
341,117691411,pose_LEFT_WRIST,0.74447,0.41609,-0.68217
341,117691411,pose_RIGHT_WRIST,0.13883,0.35602,-0.82916
341,117691411,pose_LEFT_PINKY,0.77549,0.3529,-0.74836
341,117691411,pose_RIGHT_PINKY,0.11596,0.25889,-0.90735
341,117691411,pose_LEFT_INDEX,0.7578,0.33292,-0.73043
341,117691411,pose_RIGHT_INDEX,0.15216,0.22613,-0.89132
341,117691411,pose_LEFT_THUMB,0.74026,0.35668,-0.68701
341,117691411,pose_RIGHT_THUMB,0.16872,0.26111,-0.83692
341,117691411,pose_LEFT_HIP,0.56412,0.97654,0.02478
341,117691411,pose_RIGHT_HIP,0.37572,0.96742,-0.02235
341,117691411,pose_LEFT_KNEE,0.53932,1.41441,-0.04207
341,117691411,pose_RIGHT_KNEE,0.35883,1.40158,0.02208
341,117691411,pose_LEFT_ANKLE,0.51993,1.82544,0.11213
341,117691411,pose_RIGHT_ANKLE,0.3488,1.80439,0.10892
341,117691411,pose_LEFT_HEEL,0.52316,1.87458,0.10579
341,117691411,pose_RIGHT_HEEL,0.3381,1.84862,0.10551
341,117691411,pose_LEFT_FOOT_INDEX,0.49058,1.94451,-0.17967
341,117691411,pose_RIGHT_FOOT_INDEX,0.37526,1.9343,-0.21331
341,117691411,Right_hand_WRIST,0.1235,0.36909,0.0
341,117691411,Right_hand_THUMB_TIP,0.23221,0.2566,-0.06737
341,117691411,Right_hand_INDEX_FINGER_MCP,0.14984,0.22398,-0.02539
341,117691411,Right_hand_INDEX_FINGER_TIP,0.16963,0.10223,-0.06834
341,117691411,Right_hand_MIDDLE_FINGER_MCP,0.11892,0.21857,-0.02455
341,117691411,Right_hand_MIDDLE_FINGER_TIP,0.10853,0.07455,-0.06151
341,117691411,Right_hand_RING_FINGER_TIP,0.07254,0.09459,-0.05795
341,117691411,Right_hand_PINKY_TIP,0.03252,0.14894,-0.05341
343,117691578,pose_LEFT_SHOULDER,0.62495,0.39528,-0.00062
343,117691578,pose_RIGHT_SHOULDER,0.3618,0.38938,0.01973
343,117691578,pose_LEFT_ELBOW,0.72303,0.56195,-0.27866
343,117691578,pose_RIGHT_ELBOW,0.19266,0.54938,-0.30383
343,117691578,pose_LEFT_WRIST,0.74513,0.39059,-0.67115
343,117691578,pose_RIGHT_WRIST,0.13877,0.35658,-0.82394
343,117691578,pose_LEFT_PINKY,0.74454,0.29542,-0.74014
343,117691578,pose_RIGHT_PINKY,0.11701,0.26826,-0.88657
343,117691578,pose_LEFT_INDEX,0.72623,0.28323,-0.71589
343,117691578,pose_RIGHT_INDEX,0.15142,0.23538,-0.89394
343,117691578,pose_LEFT_THUMB,0.72113,0.31547,-0.6731
343,117691578,pose_RIGHT_THUMB,0.16779,0.26569,-0.83407
343,117691578,pose_LEFT_HIP,0.55639,0.97678,0.02189
343,117691578,pose_RIGHT_HIP,0.3753,0.96788,-0.01941
343,117691578,pose_LEFT_KNEE,0.53201,1.41322,-0.03887
343,117691578,pose_RIGHT_KNEE,0.35297,1.39956,0.01138
343,117691578,pose_LEFT_ANKLE,0.51347,1.82184,0.13581
343,117691578,pose_RIGHT_ANKLE,0.3398,1.79427,0.10421
343,117691578,pose_LEFT_HEEL,0.51699,1.87034,0.13139
343,117691578,pose_RIGHT_HEEL,0.32914,1.83786,0.1014
343,117691578,pose_LEFT_FOOT_INDEX,0.48354,1.93373,-0.16496
343,117691578,pose_RIGHT_FOOT_INDEX,0.36685,1.92019,-0.22885
343,117691578,Right_hand_WRIST,0.13228,0.37636,0.0
343,117691578,Right_hand_THUMB_TIP,0.23506,0.26896,-0.0652
343,117691578,Right_hand_INDEX_FINGER_MCP,0.15746,0.23326,-0.0234
343,117691578,Right_hand_INDEX_FINGER_TIP,0.17413,0.11742,-0.0658
343,117691578,Right_hand_MIDDLE_FINGER_MCP,0.12693,0.22796,-0.02339
343,117691578,Right_hand_MIDDLE_FINGER_TIP,0.11631,0.08866,-0.05917
343,117691578,Right_hand_RING_FINGER_TIP,0.07835,0.10739,-0.05568
343,117691578,Right_hand_PINKY_TIP,0.04237,0.1592,-0.05117
345,117691644,pose_LEFT_SHOULDER,0.62134,0.39852,-0.00121
345,117691644,pose_RIGHT_SHOULDER,0.36461,0.39542,0.01327
345,117691644,pose_LEFT_ELBOW,0.69571,0.51185,-0.23561
345,117691644,pose_RIGHT_ELBOW,0.19486,0.5492,-0.30581
345,117691644,pose_LEFT_WRIST,0.73243,0.35296,-0.52249
345,117691644,pose_RIGHT_WRIST,0.13926,0.35996,-0.78913
345,117691644,pose_LEFT_PINKY,0.743,0.29642,-0.52331
345,117691644,pose_RIGHT_PINKY,0.11737,0.27573,-0.86191
345,117691644,pose_LEFT_INDEX,0.71368,0.275,-0.57179
345,117691644,pose_RIGHT_INDEX,0.15189,0.24027,-0.8478
345,117691644,pose_LEFT_THUMB,0.71676,0.31756,-0.54524
345,117691644,pose_RIGHT_THUMB,0.1689,0.26977,-0.79662
345,117691644,pose_LEFT_HIP,0.55622,0.9806,0.02248
345,117691644,pose_RIGHT_HIP,0.37529,0.97069,-0.02014
345,117691644,pose_LEFT_KNEE,0.53009,1.41124,-0.04018
345,117691644,pose_RIGHT_KNEE,0.35466,1.39925,0.04752
345,117691644,pose_LEFT_ANKLE,0.51815,1.80187,0.08398
345,117691644,pose_RIGHT_ANKLE,0.34575,1.79039,0.1233
345,117691644,pose_LEFT_HEEL,0.52064,1.84703,0.07533
345,117691644,pose_RIGHT_HEEL,0.33685,1.83423,0.11784
345,117691644,pose_LEFT_FOOT_INDEX,0.49319,1.91596,-0.19286
345,117691644,pose_RIGHT_FOOT_INDEX,0.36873,1.91306,-0.15944
345,117691644,Right_hand_WRIST,0.13676,0.37886,0.0
345,117691644,Right_hand_THUMB_TIP,0.24013,0.26811,-0.06358
345,117691644,Right_hand_INDEX_FINGER_MCP,0.16334,0.23708,-0.02347
345,117691644,Right_hand_INDEX_FINGER_TIP,0.18006,0.12153,-0.06348
345,117691644,Right_hand_MIDDLE_FINGER_MCP,0.13289,0.23174,-0.0231
345,117691644,Right_hand_MIDDLE_FINGER_TIP,0.12071,0.09392,-0.05664
345,117691644,Right_hand_RING_FINGER_TIP,0.08522,0.11168,-0.05381
345,117691644,Right_hand_PINKY_TIP,0.04851,0.1641,-0.0497
346,117691778,pose_LEFT_SHOULDER,0.61557,0.40373,-0.00783
346,117691778,pose_RIGHT_SHOULDER,0.36579,0.39742,-0.01143
346,117691778,pose_LEFT_ELBOW,0.68663,0.51763,-0.14887
346,117691778,pose_RIGHT_ELBOW,0.20352,0.5491,-0.3335
346,117691778,pose_LEFT_WRIST,0.7229,0.38042,-0.36737
346,117691778,pose_RIGHT_WRIST,0.14633,0.37071,-0.84428
346,117691778,pose_LEFT_PINKY,0.7428,0.3572,-0.40025
346,117691778,pose_RIGHT_PINKY,0.122,0.28234,-0.92587
346,117691778,pose_LEFT_INDEX,0.72176,0.35097,-0.40994
346,117691778,pose_RIGHT_INDEX,0.15773,0.2494,-0.92761
346,117691778,pose_LEFT_THUMB,0.71464,0.36649,-0.3798
346,117691778,pose_RIGHT_THUMB,0.17468,0.28323,-0.85869
