frame_number,timestamp_ms,landmark_name,visible,x,y,z
102,4656,pose_LEFT_ELBOW,0.90784,0.36884,0.64593,-0.13097
102,4656,pose_RIGHT_ELBOW,0.92091,0.61956,0.62521,-0.17545
102,4656,pose_LEFT_WRIST,0.486,0.34269,0.87597,-0.05404
102,4656,pose_RIGHT_WRIST,0.62417,0.63419,0.85253,0.03504
102,4656,pose_LEFT_PINKY,0.36142,0.33479,0.94331,-0.05303
102,4656,pose_RIGHT_PINKY,0.50789,0.64169,0.9149,0.04611
102,4656,pose_LEFT_INDEX,0.35406,0.3355,0.93366,-0.05084
102,4656,pose_RIGHT_INDEX,0.48499,0.63361,0.89959,0.04531
102,4656,pose_LEFT_THUMB,0.33492,0.3401,0.90952,-0.05306
102,4656,pose_RIGHT_THUMB,0.46878,0.62191,0.88738,0.03643
102,4656,pose_LEFT_HIP,0.98956,0.42561,0.83233,0.0232
102,4656,pose_RIGHT_HIP,0.98508,0.53005,0.83239,-0.02289
102,4656,pose_LEFT_KNEE,0.59331,0.47709,1.19243,0.26309
102,4656,pose_RIGHT_KNEE,0.46017,0.50324,1.22107,0.17368
102,4656,pose_LEFT_ANKLE,0.32149,0.48485,1.50515,0.60772
102,4656,pose_RIGHT_ANKLE,0.28061,0.47866,1.56608,0.43407
102,4656,pose_LEFT_HEEL,0.37888,0.48295,1.55137,0.63485
102,4656,pose_RIGHT_HEEL,0.43823,0.467,1.62464,0.45778
102,4656,pose_LEFT_FOOT_INDEX,0.19379,0.48884,1.58186,0.55048
102,4656,pose_RIGHT_FOOT_INDEX,0.1421,0.50005,1.63042,0.33393
104,4736,pose_LEFT_SHOULDER,0.99831,0.54145,0.32897,-0.44207
104,4736,pose_RIGHT_SHOULDER,0.99821,0.39357,0.34572,-0.40104
104,4736,pose_LEFT_ELBOW,0.89174,0.57787,0.645,-0.33043
104,4736,pose_RIGHT_ELBOW,0.90369,0.36495,0.64646,-0.37651
104,4736,pose_LEFT_WRIST,0.45778,0.57246,0.84208,-0.39065
104,4736,pose_RIGHT_WRIST,0.58372,0.42763,0.79829,-0.5525
104,4736,pose_LEFT_PINKY,0.33794,0.57601,0.88817,-0.42484
104,4736,pose_RIGHT_PINKY,0.4738,0.44502,0.86038,-0.59858
104,4736,pose_LEFT_INDEX,0.33286,0.56954,0.87105,-0.46058
104,4736,pose_RIGHT_INDEX,0.45572,0.44871,0.80574,-0.63404
104,4736,pose_LEFT_THUMB,0.31652,0.56195,0.85597,-0.40432
104,4736,pose_RIGHT_THUMB,0.44253,0.44406,0.78721,-0.56969
104,4736,pose_LEFT_HIP,0.95192,0.49547,0.88233,0.01227
104,4736,pose_RIGHT_HIP,0.96114,0.41875,0.88368,-0.01096
104,4736,pose_LEFT_KNEE,0.50432,0.51483,1.2783,0.30186
104,4736,pose_RIGHT_KNEE,0.41021,0.43448,1.28507,0.21747
104,4736,pose_LEFT_ANKLE,0.27401,0.51996,1.6101,0.70571
104,4736,pose_RIGHT_ANKLE,0.25727,0.42271,1.63987,0.61042
104,4736,pose_LEFT_HEEL,0.32408,0.51973,1.65937,0.73834
104,4736,pose_RIGHT_HEEL,0.40006,0.4164,1.69431,0.64194
104,4736,pose_LEFT_FOOT_INDEX,0.18153,0.51405,1.72464,0.53275
104,4736,pose_RIGHT_FOOT_INDEX,0.13226,0.43299,1.75285,0.3567
106,4816,pose_LEFT_SHOULDER,0.99627,0.54675,0.32764,-0.33011
106,4816,pose_RIGHT_SHOULDER,0.99803,0.37115,0.37075,-0.19955
106,4816,pose_LEFT_ELBOW,0.849,0.57742,0.63331,-0.33467
106,4816,pose_RIGHT_ELBOW,0.86536,0.33704,0.65868,-0.32486
106,4816,pose_LEFT_WRIST,0.42643,0.56367,0.58283,-0.37288
106,4816,pose_RIGHT_WRIST,0.51779,0.39899,0.6249,-0.61045
106,4816,pose_LEFT_PINKY,0.30712,0.56015,0.59236,-0.39171
106,4816,pose_RIGHT_PINKY,0.41806,0.4179,0.65336,-0.66216
106,4816,pose_LEFT_INDEX,0.30075,0.56252,0.57074,-0.39646
106,4816,pose_RIGHT_INDEX,0.40415,0.42123,0.64003,-0.66581
106,4816,pose_LEFT_THUMB,0.28735,0.55657,0.56808,-0.37224
106,4816,pose_RIGHT_THUMB,0.39527,0.41842,0.63302,-0.6193
106,4816,pose_LEFT_HIP,0.87698,0.5173,0.90703,-0.04851
106,4816,pose_RIGHT_HIP,0.91396,0.40126,0.9254,0.04955
106,4816,pose_LEFT_KNEE,0.43166,0.53282,1.33726,0.1783
106,4816,pose_RIGHT_KNEE,0.34768,0.42587,1.34498,0.26228
106,4816,pose_LEFT_ANKLE,0.22769,0.54683,1.70299,0.58447
106,4816,pose_RIGHT_ANKLE,0.21426,0.43397,1.71536,0.60964
106,4816,pose_LEFT_HEEL,0.26622,0.55319,1.75643,0.61206
106,4816,pose_RIGHT_HEEL,0.33479,0.43065,1.76424,0.64039
106,4816,pose_LEFT_FOOT_INDEX,0.15462,0.53117,1.82584,0.32852
106,4816,pose_RIGHT_FOOT_INDEX,0.11463,0.44082,1.84828,0.36439
108,4896,pose_LEFT_SHOULDER,0.99362,0.54118,0.33316,-0.4666
108,4896,pose_RIGHT_SHOULDER,0.99776,0.34596,0.40846,-0.4033
108,4896,pose_LEFT_ELBOW,0.83325,0.60852,0.60713,-0.48561
108,4896,pose_RIGHT_ELBOW,0.86147,0.30402,0.71206,-0.49816
108,4896,pose_LEFT_WRIST,0.41853,0.5518,0.55445,-0.29215
108,4896,pose_RIGHT_WRIST,0.4928,0.39073,0.65234,-0.71061
108,4896,pose_LEFT_PINKY,0.28346,0.54441,0.56265,-0.27285
108,4896,pose_RIGHT_PINKY,0.38634,0.4141,0.66386,-0.74351
108,4896,pose_LEFT_INDEX,0.27481,0.54254,0.53937,-0.27708
108,4896,pose_RIGHT_INDEX,0.37336,0.41668,0.65271,-0.72737
108,4896,pose_LEFT_THUMB,0.2681,0.53954,0.54,-0.28351
108,4896,pose_RIGHT_THUMB,0.36919,0.41311,0.6463,-0.70597
108,4896,pose_LEFT_HIP,0.76507,0.51862,0.92342,-0.04117
108,4896,pose_RIGHT_HIP,0.81737,0.38582,0.94379,0.04213
108,4896,pose_LEFT_KNEE,0.35694,0.54566,1.36593,0.12978
108,4896,pose_RIGHT_KNEE,0.28724,0.40581,1.37607,0.24363
108,4896,pose_LEFT_ANKLE,0.18519,0.55675,1.7428,0.50668
108,4896,pose_RIGHT_ANKLE,0.17477,0.41816,1.75438,0.58904
108,4896,pose_LEFT_HEEL,0.21599,0.56112,1.79129,0.52921
108,4896,pose_RIGHT_HEEL,0.27276,0.41726,1.80062,0.61989
108,4896,pose_LEFT_FOOT_INDEX,0.12635,0.54216,1.89084,0.23775
108,4896,pose_RIGHT_FOOT_INDEX,0.09505,0.44058,1.90734,0.32622
110,4992,pose_LEFT_SHOULDER,0.9937,0.54674,0.33699,-0.53785
110,4992,pose_RIGHT_SHOULDER,0.99786,0.3228,0.45879,-0.59621
110,4992,pose_LEFT_ELBOW,0.81747,0.60842,0.56455,-0.18765
110,4992,pose_RIGHT_ELBOW,0.85283,0.28635,0.83024,-0.55404
110,4992,pose_LEFT_WRIST,0.38976,0.59297,0.66432,0.05951
110,4992,pose_RIGHT_WRIST,0.43349,0.33111,0.99556,-0.61632
110,4992,pose_LEFT_PINKY,0.25517,0.59871,0.69979,0.10742
110,4992,pose_RIGHT_PINKY,0.33719,0.3412,1.07314,-0.62861
110,4992,pose_LEFT_INDEX,0.24822,0.5989,0.69468,0.07927
110,4992,pose_RIGHT_INDEX,0.3284,0.34769,1.02588,-0.65798
110,4992,pose_LEFT_THUMB,0.24887,0.58935,0.68916,0.05859
110,4992,pose_RIGHT_THUMB,0.32836,0.34945,0.99276,-0.62577
110,4992,pose_LEFT_HIP,0.68487,0.52095,0.94346,-0.03226
110,4992,pose_RIGHT_HIP,0.72936,0.37722,0.95658,0.03297
110,4992,pose_LEFT_KNEE,0.29282,0.53664,1.41978,0.15992
110,4992,pose_RIGHT_KNEE,0.23458,0.37922,1.43844,0.21596
110,4992,pose_LEFT_ANKLE,0.15029,0.54453,1.8191,0.55544
110,4992,pose_RIGHT_ANKLE,0.14181,0.38637,1.83188,0.58396
110,4992,pose_LEFT_HEEL,0.17511,0.54771,1.86814,0.58023
110,4992,pose_RIGHT_HEEL,0.22131,0.38614,1.87911,0.61429
110,4992,pose_LEFT_FOOT_INDEX,0.10284,0.53393,1.97931,0.31838
110,4992,pose_RIGHT_FOOT_INDEX,0.07756,0.41438,1.99187,0.29282
112,5072,pose_LEFT_SHOULDER,0.99378,0.54643,0.33603,-0.58026
112,5072,pose_RIGHT_SHOULDER,0.99772,0.31553,0.47686,-0.6783
112,5072,pose_LEFT_ELBOW,0.80029,0.59273,0.55011,-0.12517
112,5072,pose_RIGHT_ELBOW,0.82763,0.27987,0.83071,-0.59263
112,5072,pose_LEFT_WRIST,0.35134,0.59576,0.65613,0.27632
112,5072,pose_RIGHT_WRIST,0.36827,0.30189,1.05263,-0.53631
112,5072,pose_LEFT_PINKY,0.22475,0.60139,0.68425,0.36718
112,5072,pose_RIGHT_PINKY,0.28591,0.30374,1.13205,-0.52231
112,5072,pose_LEFT_INDEX,0.21974,0.60616,0.69223,0.34568
112,5072,pose_RIGHT_INDEX,0.27982,0.31131,1.10019,-0.56012
112,5072,pose_LEFT_THUMB,0.22378,0.59646,0.69314,0.28295
112,5072,pose_RIGHT_THUMB,0.28147,0.31709,1.06552,-0.54567
112,5072,pose_LEFT_HIP,0.61111,0.52106,0.94835,-0.02141
112,5072,pose_RIGHT_HIP,0.64877,0.3685,1.00284,0.02154
112,5072,pose_LEFT_KNEE,0.24275,0.54064,1.45061,0.22531
112,5072,pose_RIGHT_KNEE,0.19348,0.38702,1.47432,0.1938
112,5072,pose_LEFT_ANKLE,0.12233,0.55519,1.86314,0.72063
112,5072,pose_RIGHT_ANKLE,0.1154,0.39465,1.87685,0.58511
112,5072,pose_LEFT_HEEL,0.14209,0.55713,1.91424,0.75371
112,5072,pose_RIGHT_HEEL,0.18008,0.38992,1.92318,0.62024
112,5072,pose_LEFT_FOOT_INDEX,0.08416,0.54843,2.02442,0.46172
112,5072,pose_RIGHT_FOOT_INDEX,0.0638,0.41304,2.03911,0.2967
114,5152,pose_LEFT_SHOULDER,0.99477,0.55013,0.33674,-0.64458
114,5152,pose_RIGHT_SHOULDER,0.99805,0.30568,0.51599,-0.79504
114,5152,pose_LEFT_ELBOW,0.80781,0.60137,0.5411,-0.18313
114,5152,pose_RIGHT_ELBOW,0.83628,0.26033,0.91881,-0.71096
114,5152,pose_LEFT_WRIST,0.35311,0.58682,0.53799,0.17537
114,5152,pose_RIGHT_WRIST,0.33776,0.27196,1.17458,-0.67532
114,5152,pose_LEFT_PINKY,0.21504,0.59309,0.52049,0.25463
114,5152,pose_RIGHT_PINKY,0.25527,0.26719,1.26571,-0.66606
114,5152,pose_LEFT_INDEX,0.21104,0.59553,0.53347,0.25241
114,5152,pose_RIGHT_INDEX,0.25148,0.27531,1.24467,-0.71434
114,5152,pose_LEFT_THUMB,0.21919,0.5862,0.55083,0.18773
114,5152,pose_RIGHT_THUMB,0.25667,0.28467,1.20535,-0.68981
114,5152,pose_LEFT_HIP,0.54902,0.51969,0.97241,0.00651
114,5152,pose_RIGHT_HIP,0.58114,0.3561,1.05979,-0.00604
114,5152,pose_LEFT_KNEE,0.19819,0.54004,1.53749,0.24669
114,5152,pose_RIGHT_KNEE,0.15803,0.37923,1.58285,0.17257
114,5152,pose_LEFT_ANKLE,0.09925,0.55517,1.98433,0.80204
114,5152,pose_RIGHT_ANKLE,0.09361,0.39744,2.02501,0.58775
114,5152,pose_LEFT_HEEL,0.11517,0.55534,2.04121,0.84066
114,5152,pose_RIGHT_HEEL,0.14604,0.39555,2.07528,0.62485
114,5152,pose_LEFT_FOOT_INDEX,0.06864,0.55437,2.15716,0.53401
114,5152,pose_RIGHT_FOOT_INDEX,0.05198,0.43408,2.1967,0.26397
116,5232,pose_LEFT_SHOULDER,0.99555,0.55422,0.3286,-0.62801
116,5232,pose_RIGHT_SHOULDER,0.99836,0.29939,0.50668,-0.69125
116,5232,pose_LEFT_ELBOW,0.81803,0.61397,0.55806,-0.2809
116,5232,pose_RIGHT_ELBOW,0.85219,0.26396,0.91384,-0.61839
116,5232,pose_LEFT_WRIST,0.38216,0.58341,0.51869,-0.02054
116,5232,pose_RIGHT_WRIST,0.32621,0.28147,1.20238,-0.62841
116,5232,pose_LEFT_PINKY,0.22338,0.58828,0.49112,0.03282
116,5232,pose_RIGHT_PINKY,0.2375,0.27921,1.3077,-0.62332
116,5232,pose_LEFT_INDEX,0.21719,0.59279,0.49441,0.03975
116,5232,pose_RIGHT_INDEX,0.23628,0.28524,1.28449,-0.6732
116,5232,pose_LEFT_THUMB,0.23231,0.58173,0.51433,-0.00726
116,5232,pose_RIGHT_THUMB,0.2473,0.29474,1.24179,-0.64518
116,5232,pose_LEFT_HIP,0.50347,0.52639,0.9795,0.00395
116,5232,pose_RIGHT_HIP,0.52875,0.36337,1.06941,-0.00324
116,5232,pose_LEFT_KNEE,0.16231,0.55609,1.56613,0.23
116,5232,pose_RIGHT_KNEE,0.12945,0.38596,1.6114,0.16333
116,5232,pose_LEFT_ANKLE,0.08058,0.57351,2.0241,0.72701
116,5232,pose_RIGHT_ANKLE,0.07597,0.41016,2.07258,0.57605
116,5232,pose_LEFT_HEEL,0.09338,0.57534,2.08258,0.76234
116,5232,pose_RIGHT_HEEL,0.11851,0.41125,2.12612,0.61223
116,5232,pose_LEFT_FOOT_INDEX,0.05608,0.56986,2.20556,0.46288
116,5232,pose_RIGHT_FOOT_INDEX,0.0424,0.45369,2.25698,0.22736
118,5344,pose_LEFT_SHOULDER,0.99475,0.56402,0.32586,-0.48284
118,5344,pose_RIGHT_SHOULDER,0.99833,0.30351,0.46654,-0.42314
118,5344,pose_LEFT_ELBOW,0.80848,0.61969,0.62368,-0.22491
118,5344,pose_RIGHT_ELBOW,0.84253,0.26707,0.87901,-0.32319
118,5344,pose_LEFT_WRIST,0.36665,0.58441,0.58153,-0.05222
118,5344,pose_RIGHT_WRIST,0.29396,0.27444,1.15368,-0.35055
118,5344,pose_LEFT_PINKY,0.20693,0.58552,0.58552,-0.02723
118,5344,pose_RIGHT_PINKY,0.20984,0.27277,1.26097,-0.35674
118,5344,pose_LEFT_INDEX,0.19963,0.58851,0.57097,-0.02251
118,5344,pose_RIGHT_INDEX,0.21008,0.27845,1.23351,-0.41133
118,5344,pose_LEFT_THUMB,0.21771,0.57961,0.57607,-0.0443
118,5344,pose_RIGHT_THUMB,0.22395,0.28633,1.19265,-0.37303
118,5344,pose_LEFT_HIP,0.43516,0.53123,1.00411,-0.02994
118,5344,pose_RIGHT_HIP,0.45741,0.36293,1.05488,0.03125
118,5344,pose_LEFT_KNEE,0.13215,0.55646,1.5803,0.2183
118,5344,pose_RIGHT_KNEE,0.10544,0.38372,1.60573,0.24039
118,5344,pose_LEFT_ANKLE,0.06534,0.5712,2.05154,0.79495
118,5344,pose_RIGHT_ANKLE,0.06159,0.40099,2.07575,0.71125
118,5344,pose_LEFT_HEEL,0.07568,0.57552,2.11561,0.8353
118,5344,pose_RIGHT_HEEL,0.09612,0.3997,2.13709,0.75326
118,5344,pose_LEFT_FOOT_INDEX,0.04556,0.56324,2.22827,0.49732
118,5344,pose_RIGHT_FOOT_INDEX,0.03448,0.43732,2.26172,0.36621
