frame_number,timestamp_ms,landmark_name,visible,x,y,z
64,2133,pose_LEFT_WRIST,0.36967,0.47841,0.42067,-0.06334
64,2133,pose_RIGHT_WRIST,0.93799,0.42473,0.39105,-0.09229
64,2133,pose_LEFT_PINKY,0.37233,0.48632,0.42149,-0.08661
64,2133,pose_RIGHT_PINKY,0.91622,0.43286,0.38053,-0.09626
64,2133,pose_LEFT_INDEX,0.39016,0.4834,0.40898,-0.10012
64,2133,pose_RIGHT_INDEX,0.91224,0.43153,0.36586,-0.10956
64,2133,pose_LEFT_THUMB,0.38342,0.47938,0.40908,-0.07567
64,2133,pose_RIGHT_THUMB,0.87158,0.42933,0.37038,-0.09165
64,2133,pose_LEFT_HIP,0.99934,0.42522,0.56974,0.08014
64,2133,pose_RIGHT_HIP,0.99872,0.38267,0.56954,-0.08002
64,2133,pose_LEFT_KNEE,0.85658,0.45587,0.70875,0.06349
64,2133,pose_RIGHT_KNEE,0.98502,0.37222,0.72187,-0.02581
64,2133,pose_LEFT_ANKLE,0.95836,0.45753,0.86806,0.13953
64,2133,pose_RIGHT_ANKLE,0.98632,0.34383,0.87403,0.09979
64,2133,pose_LEFT_HEEL,0.94145,0.44815,0.89834,0.14175
64,2133,pose_RIGHT_HEEL,0.92973,0.33348,0.89569,0.10665
64,2133,pose_LEFT_FOOT_INDEX,0.96592,0.50049,0.89923,0.05907
64,2133,pose_RIGHT_FOOT_INDEX,0.98242,0.36821,0.92014,0.00967
66,2200,pose_LEFT_SHOULDER,0.99952,0.43486,0.32346,0.10445
66,2200,pose_RIGHT_SHOULDER,0.99987,0.37061,0.31329,-0.16545
66,2200,pose_LEFT_ELBOW,0.19612,0.45085,0.42752,0.05206
66,2200,pose_RIGHT_ELBOW,0.9728,0.36365,0.4343,-0.16407
66,2200,pose_LEFT_WRIST,0.42079,0.47617,0.41929,-0.16268
66,2200,pose_RIGHT_WRIST,0.94731,0.4204,0.3925,-0.07881
66,2200,pose_LEFT_PINKY,0.4153,0.48373,0.4231,-0.19626
66,2200,pose_RIGHT_PINKY,0.9263,0.43014,0.3825,-0.08711
66,2200,pose_LEFT_INDEX,0.43462,0.48258,0.4101,-0.20541
66,2200,pose_RIGHT_INDEX,0.92271,0.42908,0.36861,-0.09365
66,2200,pose_LEFT_THUMB,0.428,0.47754,0.4101,-0.17487
66,2200,pose_RIGHT_THUMB,0.88555,0.42449,0.37338,-0.07564
66,2200,pose_LEFT_HIP,0.99934,0.41994,0.56927,0.0784
66,2200,pose_RIGHT_HIP,0.99875,0.3787,0.56902,-0.07829
66,2200,pose_LEFT_KNEE,0.87538,0.44873,0.70965,0.06206
66,2200,pose_RIGHT_KNEE,0.98655,0.36842,0.71964,-0.0075
66,2200,pose_LEFT_ANKLE,0.9614,0.45411,0.86561,0.12668
66,2200,pose_RIGHT_ANKLE,0.987,0.34248,0.87149,0.13379
66,2200,pose_LEFT_HEEL,0.94261,0.44597,0.89544,0.12745
66,2200,pose_RIGHT_HEEL,0.92315,0.33212,0.8931,0.14215
66,2200,pose_LEFT_FOOT_INDEX,0.96845,0.49813,0.89791,0.04134
66,2200,pose_RIGHT_FOOT_INDEX,0.98306,0.3661,0.91751,0.04501
68,2266,pose_LEFT_SHOULDER,0.99948,0.43022,0.32349,0.10974
68,2266,pose_RIGHT_SHOULDER,0.99986,0.36849,0.3133,-0.17776
68,2266,pose_LEFT_ELBOW,0.20094,0.44475,0.42789,0.07419
68,2266,pose_RIGHT_ELBOW,0.97636,0.37082,0.43752,-0.1818
68,2266,pose_LEFT_WRIST,0.44977,0.47076,0.41763,-0.11756
68,2266,pose_RIGHT_WRIST,0.95384,0.42112,0.39426,-0.09712
68,2266,pose_LEFT_PINKY,0.44356,0.47924,0.41574,-0.14565
68,2266,pose_RIGHT_PINKY,0.93301,0.43136,0.37949,-0.10837
68,2266,pose_LEFT_INDEX,0.4654,0.47923,0.40389,-0.15801
68,2266,pose_RIGHT_INDEX,0.9298,0.4293,0.36647,-0.11378
68,2266,pose_LEFT_THUMB,0.45901,0.47595,0.40469,-0.13092
68,2266,pose_RIGHT_THUMB,0.89427,0.42431,0.37002,-0.09406
68,2266,pose_LEFT_HIP,0.99932,0.41929,0.56873,0.08008
68,2266,pose_RIGHT_HIP,0.99871,0.37752,0.56853,-0.07998
68,2266,pose_LEFT_KNEE,0.8896,0.44514,0.70971,0.07122
68,2266,pose_RIGHT_KNEE,0.98775,0.36528,0.71856,-0.01391
68,2266,pose_LEFT_ANKLE,0.96413,0.45261,0.86288,0.15592
68,2266,pose_RIGHT_ANKLE,0.98787,0.34124,0.87026,0.12947
68,2266,pose_LEFT_HEEL,0.94347,0.44466,0.89339,0.1587
68,2266,pose_RIGHT_HEEL,0.92018,0.33212,0.8923,0.13839
68,2266,pose_LEFT_FOOT_INDEX,0.97049,0.49722,0.89731,0.07056
68,2266,pose_RIGHT_FOOT_INDEX,0.98397,0.36627,0.91658,0.04155
70,2333,pose_LEFT_SHOULDER,0.99947,0.42825,0.32344,0.09773
70,2333,pose_RIGHT_SHOULDER,0.99987,0.36582,0.31398,-0.17747
70,2333,pose_LEFT_ELBOW,0.21005,0.44336,0.42805,0.04758
70,2333,pose_RIGHT_ELBOW,0.97969,0.36164,0.4359,-0.18059
70,2333,pose_LEFT_WRIST,0.47825,0.46968,0.41651,-0.16872
70,2333,pose_RIGHT_WRIST,0.96023,0.41733,0.39267,-0.09745
70,2333,pose_LEFT_PINKY,0.46923,0.47815,0.41786,-0.2021
70,2333,pose_RIGHT_PINKY,0.9403,0.42962,0.37773,-0.1075
70,2333,pose_LEFT_INDEX,0.49186,0.47826,0.40597,-0.21378
70,2333,pose_RIGHT_INDEX,0.93735,0.42725,0.36359,-0.11117
70,2333,pose_LEFT_THUMB,0.48616,0.473,0.40625,-0.18222
70,2333,pose_RIGHT_THUMB,0.90442,0.42248,0.36881,-0.09338
70,2333,pose_LEFT_HIP,0.99931,0.4172,0.56885,0.07715
70,2333,pose_RIGHT_HIP,0.99871,0.37586,0.56953,-0.07706
70,2333,pose_LEFT_KNEE,0.90219,0.44392,0.71061,0.07374
70,2333,pose_RIGHT_KNEE,0.98878,0.36389,0.72014,6e-05
70,2333,pose_LEFT_ANKLE,0.9658,0.45191,0.86132,0.16996
70,2333,pose_RIGHT_ANKLE,0.98804,0.34124,0.87125,0.15295
70,2333,pose_LEFT_HEEL,0.94284,0.44418,0.89101,0.17509
70,2333,pose_RIGHT_HEEL,0.91368,0.3321,0.89305,0.16277
70,2333,pose_LEFT_FOOT_INDEX,0.97164,0.49666,0.89583,0.08123
70,2333,pose_RIGHT_FOOT_INDEX,0.98402,0.36639,0.91594,0.06493
72,2400,pose_LEFT_SHOULDER,0.99952,0.42663,0.32339,0.09998
72,2400,pose_RIGHT_SHOULDER,0.99988,0.36534,0.31459,-0.17221
72,2400,pose_LEFT_ELBOW,0.22886,0.44259,0.4278,0.04849
72,2400,pose_RIGHT_ELBOW,0.98196,0.36489,0.44168,-0.16899
72,2400,pose_LEFT_WRIST,0.5159,0.46937,0.41709,-0.17736
72,2400,pose_RIGHT_WRIST,0.96399,0.41692,0.39987,-0.07569
72,2400,pose_LEFT_PINKY,0.50458,0.4788,0.41732,-0.2127
72,2400,pose_RIGHT_PINKY,0.94356,0.42852,0.39229,-0.08376
72,2400,pose_LEFT_INDEX,0.52838,0.47865,0.4091,-0.22368
72,2400,pose_RIGHT_INDEX,0.94085,0.42567,0.37491,-0.09149
72,2400,pose_LEFT_THUMB,0.52297,0.47351,0.4092,-0.19101
72,2400,pose_RIGHT_THUMB,0.90916,0.42129,0.37824,-0.07256
72,2400,pose_LEFT_HIP,0.99934,0.41774,0.56897,0.07723
72,2400,pose_RIGHT_HIP,0.99878,0.37683,0.57002,-0.07712
72,2400,pose_LEFT_KNEE,0.91208,0.4435,0.71108,0.08909
72,2400,pose_RIGHT_KNEE,0.98972,0.36484,0.7206,-0.0032
72,2400,pose_LEFT_ANKLE,0.96772,0.45146,0.86065,0.1796
72,2400,pose_RIGHT_ANKLE,0.98858,0.34137,0.87139,0.14711
72,2400,pose_LEFT_HEEL,0.94408,0.44391,0.89048,0.18298
72,2400,pose_RIGHT_HEEL,0.91152,0.33104,0.89404,0.15677
72,2400,pose_LEFT_FOOT_INDEX,0.97301,0.4964,0.89554,0.10137
72,2400,pose_RIGHT_FOOT_INDEX,0.98452,0.36663,0.91635,0.05969
74,2466,pose_LEFT_SHOULDER,0.99955,0.42724,0.32343,0.09419
74,2466,pose_RIGHT_SHOULDER,0.99989,0.36475,0.31542,-0.16989
74,2466,pose_LEFT_ELBOW,0.24389,0.44291,0.42763,0.04328
74,2466,pose_RIGHT_ELBOW,0.98421,0.3637,0.44131,-0.15738
74,2466,pose_LEFT_WRIST,0.53715,0.46602,0.41735,-0.19
74,2466,pose_RIGHT_WRIST,0.96815,0.41511,0.40102,-0.07159
74,2466,pose_LEFT_PINKY,0.5215,0.47679,0.41787,-0.22621
74,2466,pose_RIGHT_PINKY,0.94801,0.42437,0.39172,-0.08076
74,2466,pose_LEFT_INDEX,0.54619,0.47475,0.40706,-0.23679
74,2466,pose_RIGHT_INDEX,0.94551,0.42285,0.38039,-0.08813
74,2466,pose_LEFT_THUMB,0.54128,0.46867,0.4076,-0.2033
74,2466,pose_RIGHT_THUMB,0.91587,0.41823,0.38452,-0.06884
74,2466,pose_LEFT_HIP,0.99936,0.41842,0.5697,0.07684
74,2466,pose_RIGHT_HIP,0.99885,0.37708,0.57043,-0.07675
74,2466,pose_LEFT_KNEE,0.92014,0.44298,0.71278,0.09322
74,2466,pose_RIGHT_KNEE,0.99054,0.36569,0.72024,0.0007
74,2466,pose_LEFT_ANKLE,0.96957,0.4509,0.86037,0.18282
74,2466,pose_RIGHT_ANKLE,0.98915,0.34152,0.87266,0.15938
74,2466,pose_LEFT_HEEL,0.946,0.4432,0.89043,0.18603
74,2466,pose_RIGHT_HEEL,0.9121,0.33139,0.89607,0.1697
74,2466,pose_LEFT_FOOT_INDEX,0.9747,0.49578,0.89537,0.10282
74,2466,pose_RIGHT_FOOT_INDEX,0.98528,0.36746,0.91837,0.0708
76,2533,pose_LEFT_SHOULDER,0.99956,0.42615,0.32151,0.0941
76,2533,pose_RIGHT_SHOULDER,0.99989,0.36553,0.31568,-0.1713
76,2533,pose_LEFT_ELBOW,0.24952,0.4407,0.41802,0.05028
76,2533,pose_RIGHT_ELBOW,0.98552,0.36424,0.43997,-0.1615
76,2533,pose_LEFT_WRIST,0.5504,0.4668,0.41717,-0.16303
76,2533,pose_RIGHT_WRIST,0.97047,0.41563,0.40409,-0.08439
76,2533,pose_LEFT_PINKY,0.53335,0.47682,0.41579,-0.19613
76,2533,pose_RIGHT_PINKY,0.95041,0.42709,0.39741,-0.09545
76,2533,pose_LEFT_INDEX,0.55863,0.47525,0.40404,-0.20827
76,2533,pose_RIGHT_INDEX,0.94807,0.42451,0.38666,-0.10286
76,2533,pose_LEFT_THUMB,0.55364,0.46957,0.40513,-0.17636
76,2533,pose_RIGHT_THUMB,0.91916,0.41991,0.38884,-0.08221
76,2533,pose_LEFT_HIP,0.99935,0.41811,0.56964,0.07604
76,2533,pose_RIGHT_HIP,0.99884,0.37764,0.57082,-0.07596
76,2533,pose_LEFT_KNEE,0.92197,0.44264,0.71325,0.09465
76,2533,pose_RIGHT_KNEE,0.9902,0.36638,0.72005,0.00374
76,2533,pose_LEFT_ANKLE,0.96798,0.45065,0.8603,0.18644
76,2533,pose_RIGHT_ANKLE,0.98814,0.3416,0.87322,0.15887
76,2533,pose_LEFT_HEEL,0.94268,0.44318,0.89032,0.18879
76,2533,pose_RIGHT_HEEL,0.90244,0.33178,0.89576,0.1692
76,2533,pose_LEFT_FOOT_INDEX,0.97379,0.49511,0.89527,0.10701
76,2533,pose_RIGHT_FOOT_INDEX,0.98413,0.36763,0.91868,0.07425
78,2600,pose_LEFT_SHOULDER,0.99957,0.42604,0.3212,0.09428
78,2600,pose_RIGHT_SHOULDER,0.99989,0.36557,0.31617,-0.17119
78,2600,pose_LEFT_ELBOW,0.26368,0.44144,0.4207,0.05644
78,2600,pose_RIGHT_ELBOW,0.98702,0.36418,0.43974,-0.16236
78,2600,pose_LEFT_WRIST,0.57924,0.46707,0.41644,-0.15129
78,2600,pose_RIGHT_WRIST,0.97363,0.4155,0.40169,-0.09772
78,2600,pose_LEFT_PINKY,0.55942,0.47699,0.41409,-0.18353
78,2600,pose_RIGHT_PINKY,0.95447,0.42526,0.39351,-0.1099
78,2600,pose_LEFT_INDEX,0.58448,0.47568,0.40248,-0.1947
78,2600,pose_RIGHT_INDEX,0.9523,0.42315,0.37409,-0.11717
78,2600,pose_LEFT_THUMB,0.57865,0.47008,0.40397,-0.16392
78,2600,pose_RIGHT_THUMB,0.92506,0.41955,0.38205,-0.09551
78,2600,pose_LEFT_HIP,0.99936,0.41815,0.56896,0.07607
78,2600,pose_RIGHT_HIP,0.99885,0.37791,0.57068,-0.07598
78,2600,pose_LEFT_KNEE,0.92581,0.44299,0.7135,0.08794
78,2600,pose_RIGHT_KNEE,0.99039,0.36664,0.72035,-0.00356
78,2600,pose_LEFT_ANKLE,0.96805,0.45074,0.86051,0.17946
78,2600,pose_RIGHT_ANKLE,0.98793,0.34176,0.87265,0.14505
78,2600,pose_LEFT_HEEL,0.94186,0.4432,0.89197,0.18272
78,2600,pose_RIGHT_HEEL,0.89757,0.33199,0.89543,0.15435
78,2600,pose_LEFT_FOOT_INDEX,0.97396,0.49541,0.89601,0.10208
78,2600,pose_RIGHT_FOOT_INDEX,0.98386,0.36789,0.91851,0.05701
